trans_id,member_id,store_id,trans_date
06-07-2023_07:58:30_1030_3,1030,3,2023-07-06
06-07-2023_18:04:13_1798_3,1798,3,2023-07-06
06-07-2023_20:04:55_1234_1,1234,1,2023-07-06
06-07-2023_11:10:42_1371_2,1371,2,2023-07-06
06-07-2023_16:33:35_1509_2,1509,2,2023-07-06
06-07-2023_23:53:24_1928_2,1928,2,2023-07-06
06-07-2023_12:31:34_1222_1,1222,1,2023-07-06
06-07-2023_07:12:50_1650_2,1650,2,2023-07-06
06-07-2023_19:41:07_1855_3,1855,3,2023-07-06
06-07-2023_18:17:42_1660_2,1660,2,2023-07-06
06-07-2023_13:47:35_1997_2,1997,2,2023-07-06
06-07-2023_17:43:13_1549_1,1549,1,2023-07-06
06-07-2023_20:06:55_1333_2,1333,2,2023-07-06
07-07-2023_10:22:11_1992_1,1992,1,2023-07-07
07-07-2023_10:23:07_1310_2,1310,2,2023-07-07
07-07-2023_22:31:06_1625_2,1625,2,2023-07-07
07-07-2023_15:35:54_1765_2,1765,2,2023-07-07
07-07-2023_19:58:10_1625_1,1625,1,2023-07-07
07-07-2023_12:18:27_1164_2,1164,2,2023-07-07
07-07-2023_22:12:56_1164_3,1164,3,2023-07-07
07-07-2023_10:24:39_1580_1,1580,1,2023-07-07
07-07-2023_11:39:41_1697_2,1697,2,2023-07-07
07-07-2023_14:05:20_1298_1,1298,1,2023-07-07
07-07-2023_02:50:55_1650_3,1650,3,2023-07-07
07-07-2023_01:38:31_1973_2,1973,2,2023-07-07
07-07-2023_02:07:23_1454_3,1454,3,2023-07-07
07-07-2023_05:13:05_1520_2,1520,2,2023-07-07
07-07-2023_10:18:33_1368_2,1368,2,2023-07-07
07-07-2023_11:28:34_1372_3,1372,3,2023-07-07
07-07-2023_21:46:12_1923_1,1923,1,2023-07-07
07-07-2023_16:58:52_1368_1,1368,1,2023-07-07
07-07-2023_05:50:54_1973_1,1973,1,2023-07-07
07-07-2023_11:11:27_1706_3,1706,3,2023-07-07
07-07-2023_06:04:33_1164_3,1164,3,2023-07-07
07-07-2023_15:55:44_1142_1,1142,1,2023-07-07
07-07-2023_13:39:52_1289_3,1289,3,2023-07-07
07-07-2023_17:17:08_1222_3,1222,3,2023-07-07
07-07-2023_06:17:07_1513_2,1513,2,2023-07-07
07-07-2023_10:45:37_1307_1,1307,1,2023-07-07
07-07-2023_20:55:14_1489_1,1489,1,2023-07-07
07-07-2023_10:26:08_1234_3,1234,3,2023-07-07
07-07-2023_12:29:26_1010_1,1010,1,2023-07-07
07-07-2023_01:08:03_1660_1,1660,1,2023-07-07
07-07-2023_10:54:47_1865_3,1865,3,2023-07-07
08-07-2023_10:48:04_1697_1,1697,1,2023-07-08
08-07-2023_17:42:41_1925_2,1925,2,2023-07-08
08-07-2023_10:50:02_1061_1,1061,1,2023-07-08
08-07-2023_04:03:01_1792_1,1792,1,2023-07-08
08-07-2023_14:48:56_1798_2,1798,2,2023-07-08
08-07-2023_07:26:22_1367_3,1367,3,2023-07-08
08-07-2023_04:25:48_1625_3,1625,3,2023-07-08
08-07-2023_10:44:52_1898_2,1898,2,2023-07-08
08-07-2023_03:28:04_1298_2,1298,2,2023-07-08
08-07-2023_04:18:42_1928_1,1928,1,2023-07-08
08-07-2023_08:13:41_1452_1,1452,1,2023-07-08
08-07-2023_10:28:53_1549_1,1549,1,2023-07-08
08-07-2023_12:58:54_1684_3,1684,3,2023-07-08
08-07-2023_11:58:57_1454_2,1454,2,2023-07-08
08-07-2023_15:49:29_1250_3,1250,3,2023-07-08
08-07-2023_17:13:57_1165_2,1165,2,2023-07-08
08-07-2023_08:35:15_1886_3,1886,3,2023-07-08
08-07-2023_07:26:55_1234_3,1234,3,2023-07-08
08-07-2023_18:27:50_1625_1,1625,1,2023-07-08
08-07-2023_02:24:28_1277_3,1277,3,2023-07-08
08-07-2023_22:25:22_1061_1,1061,1,2023-07-08
09-07-2023_11:45:08_1540_3,1540,3,2023-07-09
09-07-2023_01:04:49_1452_1,1452,1,2023-07-09
09-07-2023_20:13:35_1580_2,1580,2,2023-07-09
09-07-2023_19:11:25_1385_1,1385,1,2023-07-09
09-07-2023_23:51:47_1101_3,1101,3,2023-07-09
09-07-2023_11:09:57_1513_3,1513,3,2023-07-09
09-07-2023_21:57:52_1013_2,1013,2,2023-07-09
09-07-2023_14:23:24_1765_2,1765,2,2023-07-09
09-07-2023_22:03:12_1165_1,1165,1,2023-07-09
09-07-2023_09:54:46_1292_3,1292,3,2023-07-09
09-07-2023_05:34:45_1087_1,1087,1,2023-07-09
09-07-2023_19:21:18_1509_1,1509,1,2023-07-09
09-07-2023_06:12:43_1928_2,1928,2,2023-07-09
09-07-2023_20:22:03_1272_3,1272,3,2023-07-09
09-07-2023_06:49:11_1595_1,1595,1,2023-07-09
09-07-2023_08:51:58_1031_3,1031,3,2023-07-09
09-07-2023_15:26:56_1684_3,1684,3,2023-07-09
09-07-2023_02:47:52_1402_3,1402,3,2023-07-09
09-07-2023_14:01:03_1798_3,1798,3,2023-07-09
09-07-2023_15:35:03_1765_2,1765,2,2023-07-09
09-07-2023_13:14:36_1706_2,1706,2,2023-07-09
09-07-2023_04:48:08_1061_2,1061,2,2023-07-09
09-07-2023_09:26:10_1307_3,1307,3,2023-07-09
09-07-2023_23:34:32_1992_1,1992,1,2023-07-09
09-07-2023_13:33:20_1335_1,1335,1,2023-07-09
09-07-2023_13:17:38_1307_3,1307,3,2023-07-09
09-07-2023_10:40:37_1333_1,1333,1,2023-07-09
09-07-2023_03:24:51_1620_2,1620,2,2023-07-09
09-07-2023_22:53:32_1100_2,1100,2,2023-07-09
09-07-2023_16:48:28_1706_1,1706,1,2023-07-09
09-07-2023_10:46:53_1272_2,1272,2,2023-07-09
09-07-2023_06:19:02_1454_2,1454,2,2023-07-09
09-07-2023_05:38:49_1706_1,1706,1,2023-07-09
09-07-2023_08:44:02_1636_1,1636,1,2023-07-09
09-07-2023_02:50:58_1684_1,1684,1,2023-07-09
09-07-2023_22:32:38_1101_1,1101,1,2023-07-09
09-07-2023_12:57:49_1454_1,1454,1,2023-07-09
09-07-2023_02:16:36_1366_3,1366,3,2023-07-09
10-07-2023_16:35:41_1367_1,1367,1,2023-07-10
10-07-2023_06:02:24_1650_2,1650,2,2023-07-10
10-07-2023_06:03:45_1282_1,1282,1,2023-07-10
10-07-2023_10:03:50_1251_3,1251,3,2023-07-10
10-07-2023_01:32:26_1513_3,1513,3,2023-07-10
10-07-2023_05:25:58_1207_2,1207,2,2023-07-10
10-07-2023_05:24:24_1335_3,1335,3,2023-07-10
10-07-2023_03:18:16_1923_2,1923,2,2023-07-10
10-07-2023_11:22:43_1402_3,1402,3,2023-07-10
10-07-2023_01:07:41_1620_2,1620,2,2023-07-10
10-07-2023_03:08:17_1650_3,1650,3,2023-07-10
10-07-2023_12:28:26_1234_2,1234,2,2023-07-10
10-07-2023_15:40:51_1520_3,1520,3,2023-07-10
10-07-2023_11:05:47_1568_2,1568,2,2023-07-10
10-07-2023_16:37:08_1074_2,1074,2,2023-07-10
10-07-2023_05:48:08_1886_2,1886,2,2023-07-10
10-07-2023_04:11:26_1855_2,1855,2,2023-07-10
10-07-2023_16:33:50_1881_2,1881,2,2023-07-10
10-07-2023_08:51:15_1706_3,1706,3,2023-07-10
10-07-2023_02:51:44_1100_3,1100,3,2023-07-10
10-07-2023_10:49:51_1074_1,1074,1,2023-07-10
10-07-2023_01:01:50_1540_1,1540,1,2023-07-10
11-07-2023_10:56:16_1061_1,1061,1,2023-07-11
11-07-2023_21:05:20_1942_3,1942,3,2023-07-11
11-07-2023_21:39:04_1333_1,1333,1,2023-07-11
11-07-2023_02:31:54_1207_1,1207,1,2023-07-11
11-07-2023_12:02:38_1973_3,1973,3,2023-07-11
11-07-2023_22:53:05_1761_3,1761,3,2023-07-11
11-07-2023_04:43:22_1013_1,1013,1,2023-07-11
11-07-2023_05:09:26_1992_3,1992,3,2023-07-11
11-07-2023_02:58:55_1402_3,1402,3,2023-07-11
11-07-2023_23:23:12_1346_3,1346,3,2023-07-11
11-07-2023_10:16:50_1335_3,1335,3,2023-07-11
11-07-2023_11:18:28_1925_1,1925,1,2023-07-11
11-07-2023_16:10:15_1992_3,1992,3,2023-07-11
11-07-2023_04:03:28_1010_1,1010,1,2023-07-11
11-07-2023_06:52:30_1282_3,1282,3,2023-07-11
11-07-2023_11:42:42_1856_3,1856,3,2023-07-11
11-07-2023_20:51:12_1294_3,1294,3,2023-07-11
12-07-2023_06:55:07_1549_1,1549,1,2023-07-12
12-07-2023_15:16:23_1336_2,1336,2,2023-07-12
12-07-2023_13:59:11_1310_1,1310,1,2023-07-12
12-07-2023_19:47:51_1366_1,1366,1,2023-07-12
12-07-2023_17:47:13_1310_2,1310,2,2023-07-12
12-07-2023_06:15:59_1886_3,1886,3,2023-07-12
12-07-2023_12:19:55_1792_2,1792,2,2023-07-12
12-07-2023_20:19:23_1422_2,1422,2,2023-07-12
12-07-2023_20:14:59_1292_3,1292,3,2023-07-12
12-07-2023_11:51:17_1625_1,1625,1,2023-07-12
12-07-2023_23:40:51_1298_3,1298,3,2023-07-12
12-07-2023_20:33:03_1923_1,1923,1,2023-07-12
12-07-2023_23:04:48_1454_1,1454,1,2023-07-12
12-07-2023_16:56:27_1289_1,1289,1,2023-07-12
12-07-2023_09:29:35_1568_1,1568,1,2023-07-12
12-07-2023_03:59:48_member_id_2,member_id,2,2023-07-12
12-07-2023_08:22:28_1520_2,1520,2,2023-07-12
12-07-2023_20:50:31_1865_1,1865,1,2023-07-12
12-07-2023_06:43:56_1697_3,1697,3,2023-07-12
12-07-2023_17:50:06_1522_1,1522,1,2023-07-12
12-07-2023_09:41:58_1194_3,1194,3,2023-07-12
12-07-2023_20:22:47_1632_2,1632,2,2023-07-12
12-07-2023_14:17:07_1371_3,1371,3,2023-07-12
12-07-2023_12:38:31_1632_3,1632,3,2023-07-12
12-07-2023_09:02:44_1010_1,1010,1,2023-07-12
12-07-2023_21:16:12_1272_1,1272,1,2023-07-12
12-07-2023_18:10:38_1506_3,1506,3,2023-07-12
12-07-2023_08:49:37_1475_3,1475,3,2023-07-12
12-07-2023_16:11:37_1511_3,1511,3,2023-07-12
12-07-2023_08:29:19_1570_1,1570,1,2023-07-12
13-07-2023_22:52:58_1100_3,1100,3,2023-07-13
13-07-2023_23:28:52_1454_1,1454,1,2023-07-13
13-07-2023_14:35:21_1406_1,1406,1,2023-07-13
13-07-2023_12:23:59_1511_3,1511,3,2023-07-13
13-07-2023_23:54:20_1385_2,1385,2,2023-07-13
13-07-2023_12:15:19_1335_1,1335,1,2023-07-13
13-07-2023_12:03:09_1100_1,1100,1,2023-07-13
13-07-2023_17:49:34_1997_3,1997,3,2023-07-13
13-07-2023_07:20:30_1336_2,1336,2,2023-07-13
13-07-2023_01:09:29_1346_2,1346,2,2023-07-13
13-07-2023_16:17:17_1589_1,1589,1,2023-07-13
13-07-2023_12:46:28_1636_1,1636,1,2023-07-13
13-07-2023_19:31:32_1413_3,1413,3,2023-07-13
13-07-2023_10:48:03_1402_3,1402,3,2023-07-13
13-07-2023_15:53:05_1346_2,1346,2,2023-07-13
13-07-2023_17:43:30_1134_1,1134,1,2023-07-13
13-07-2023_23:09:16_1925_3,1925,3,2023-07-13
13-07-2023_14:50:28_1942_3,1942,3,2023-07-13
13-07-2023_15:14:17_1165_3,1165,3,2023-07-13
13-07-2023_20:02:04_1207_3,1207,3,2023-07-13
14-07-2023_11:16:55_1272_2,1272,2,2023-07-14
14-07-2023_13:22:14_1549_3,1549,3,2023-07-14
14-07-2023_08:48:36_1589_3,1589,3,2023-07-14
14-07-2023_20:15:11_1798_1,1798,1,2023-07-14
14-07-2023_20:43:23_1792_1,1792,1,2023-07-14
14-07-2023_09:02:28_1331_1,1331,1,2023-07-14
14-07-2023_15:52:57_1336_3,1336,3,2023-07-14
14-07-2023_20:44:58_1928_2,1928,2,2023-07-14
14-07-2023_14:12:19_1595_1,1595,1,2023-07-14
14-07-2023_18:10:51_1331_2,1331,2,2023-07-14
14-07-2023_18:52:41_1632_2,1632,2,2023-07-14
14-07-2023_07:21:50_1684_3,1684,3,2023-07-14
14-07-2023_03:30:58_1234_3,1234,3,2023-07-14
14-07-2023_11:38:17_1761_3,1761,3,2023-07-14
14-07-2023_22:57:05_1200_2,1200,2,2023-07-14
14-07-2023_17:23:47_1010_3,1010,3,2023-07-14
14-07-2023_19:45:38_1085_1,1085,1,2023-07-14
14-07-2023_11:51:08_1881_1,1881,1,2023-07-14
14-07-2023_03:21:32_1886_3,1886,3,2023-07-14
14-07-2023_10:58:37_1675_3,1675,3,2023-07-14
15-07-2023_04:25:30_1942_2,1942,2,2023-07-15
15-07-2023_22:22:05_1506_3,1506,3,2023-07-15
15-07-2023_13:45:52_1509_2,1509,2,2023-07-15
15-07-2023_10:23:02_1335_1,1335,1,2023-07-15
15-07-2023_20:07:59_1522_3,1522,3,2023-07-15
15-07-2023_17:44:56_1413_1,1413,1,2023-07-15
15-07-2023_04:41:20_1701_2,1701,2,2023-07-15
15-07-2023_08:11:20_1992_1,1992,1,2023-07-15
15-07-2023_15:06:36_1307_3,1307,3,2023-07-15
15-07-2023_15:55:26_1298_3,1298,3,2023-07-15
15-07-2023_19:25:07_1650_1,1650,1,2023-07-15
15-07-2023_18:20:22_1142_2,1142,2,2023-07-15
15-07-2023_04:30:41_1331_3,1331,3,2023-07-15
15-07-2023_07:34:47_1422_3,1422,3,2023-07-15
15-07-2023_23:04:19_1251_1,1251,1,2023-07-15
15-07-2023_18:55:23_1856_2,1856,2,2023-07-15
15-07-2023_07:59:41_1085_2,1085,2,2023-07-15
15-07-2023_11:44:54_1371_3,1371,3,2023-07-15
15-07-2023_01:32:27_1207_3,1207,3,2023-07-15
15-07-2023_21:58:23_1487_2,1487,2,2023-07-15
15-07-2023_18:49:21_1331_3,1331,3,2023-07-15
15-07-2023_22:54:28_1855_1,1855,1,2023-07-15
15-07-2023_02:20:12_1250_1,1250,1,2023-07-15
15-07-2023_18:40:06_1856_1,1856,1,2023-07-15
15-07-2023_15:12:14_1385_3,1385,3,2023-07-15
15-07-2023_14:58:51_1085_1,1085,1,2023-07-15
15-07-2023_03:56:57_1549_2,1549,2,2023-07-15
15-07-2023_22:15:21_1232_2,1232,2,2023-07-15
15-07-2023_22:25:34_1460_1,1460,1,2023-07-15
15-07-2023_13:23:25_1898_2,1898,2,2023-07-15
15-07-2023_03:43:23_1372_1,1372,1,2023-07-15
16-07-2023_14:50:22_1454_1,1454,1,2023-07-16
16-07-2023_04:35:21_1620_1,1620,1,2023-07-16
16-07-2023_06:26:52_1087_3,1087,3,2023-07-16
16-07-2023_02:57:30_1385_1,1385,1,2023-07-16
16-07-2023_17:41:41_1371_1,1371,1,2023-07-16
16-07-2023_03:15:26_1272_2,1272,2,2023-07-16
16-07-2023_10:52:02_1298_2,1298,2,2023-07-16
16-07-2023_08:26:37_1454_2,1454,2,2023-07-16
16-07-2023_22:40:10_1013_1,1013,1,2023-07-16
16-07-2023_12:27:33_1884_2,1884,2,2023-07-16
16-07-2023_02:03:35_1509_2,1509,2,2023-07-16
16-07-2023_03:10:37_1881_2,1881,2,2023-07-16
16-07-2023_18:20:01_1142_2,1142,2,2023-07-16
16-07-2023_02:02:10_1333_2,1333,2,2023-07-16
16-07-2023_04:51:18_1513_3,1513,3,2023-07-16
16-07-2023_05:43:18_1855_1,1855,1,2023-07-16
16-07-2023_03:20:57_1856_1,1856,1,2023-07-16
16-07-2023_01:26:51_1134_3,1134,3,2023-07-16
16-07-2023_06:36:50_1074_3,1074,3,2023-07-16
16-07-2023_20:05:29_1250_3,1250,3,2023-07-16
16-07-2023_22:49:19_1475_1,1475,1,2023-07-16
16-07-2023_12:35:06_1992_1,1992,1,2023-07-16
16-07-2023_22:24:43_1361_1,1361,1,2023-07-16
16-07-2023_05:42:27_1625_2,1625,2,2023-07-16
16-07-2023_19:15:12_1898_1,1898,1,2023-07-16
16-07-2023_08:45:15_1620_3,1620,3,2023-07-16
16-07-2023_22:19:14_1923_2,1923,2,2023-07-16
16-07-2023_16:08:53_1509_1,1509,1,2023-07-16
16-07-2023_09:19:43_1697_3,1697,3,2023-07-16
16-07-2023_13:34:03_1568_3,1568,3,2023-07-16
16-07-2023_02:54:51_1142_1,1142,1,2023-07-16
16-07-2023_12:56:26_1549_1,1549,1,2023-07-16
16-07-2023_16:09:22_1511_1,1511,1,2023-07-16
16-07-2023_03:51:05_1414_3,1414,3,2023-07-16
16-07-2023_10:49:12_member_id_2,member_id,2,2023-07-16
16-07-2023_02:55:41_1361_1,1361,1,2023-07-16
16-07-2023_03:01:25_1522_1,1522,1,2023-07-16
16-07-2023_11:37:29_1595_3,1595,3,2023-07-16
16-07-2023_09:58:04_1475_3,1475,3,2023-07-16
17-07-2023_05:45:42_1061_3,1061,3,2023-07-17
17-07-2023_13:36:44_1061_2,1061,2,2023-07-17
17-07-2023_11:55:22_1272_2,1272,2,2023-07-17
17-07-2023_02:24:50_1142_2,1142,2,2023-07-17
17-07-2023_06:18:10_1061_2,1061,2,2023-07-17
17-07-2023_17:35:13_1513_2,1513,2,2023-07-17
17-07-2023_15:11:15_1272_1,1272,1,2023-07-17
17-07-2023_17:23:45_1509_3,1509,3,2023-07-17
17-07-2023_18:32:49_1346_1,1346,1,2023-07-17
17-07-2023_03:24:02_1307_1,1307,1,2023-07-17
17-07-2023_20:15:51_1061_3,1061,3,2023-07-17
17-07-2023_01:51:20_1795_2,1795,2,2023-07-17
17-07-2023_18:39:02_1250_3,1250,3,2023-07-17
17-07-2023_15:17:33_1898_1,1898,1,2023-07-17
17-07-2023_15:11:01_1650_2,1650,2,2023-07-17
17-07-2023_05:52:56_1632_3,1632,3,2023-07-17
17-07-2023_17:09:28_1898_2,1898,2,2023-07-17
17-07-2023_16:58:26_1900_1,1900,1,2023-07-17
17-07-2023_17:15:33_1272_1,1272,1,2023-07-17
18-07-2023_16:15:11_1074_1,1074,1,2023-07-18
18-07-2023_10:55:28_1589_3,1589,3,2023-07-18
18-07-2023_01:40:32_1385_3,1385,3,2023-07-18
18-07-2023_18:14:11_1855_1,1855,1,2023-07-18
18-07-2023_08:28:21_1684_2,1684,2,2023-07-18
18-07-2023_08:36:57_1706_2,1706,2,2023-07-18
18-07-2023_03:50:22_1366_1,1366,1,2023-07-18
18-07-2023_07:21:30_1925_2,1925,2,2023-07-18
18-07-2023_08:32:12_1010_1,1010,1,2023-07-18
18-07-2023_14:25:20_1886_2,1886,2,2023-07-18
18-07-2023_21:57:56_1701_1,1701,1,2023-07-18
18-07-2023_07:08:53_1973_2,1973,2,2023-07-18
18-07-2023_18:21:01_1580_3,1580,3,2023-07-18
18-07-2023_10:32:58_1074_2,1074,2,2023-07-18
18-07-2023_22:35:44_1489_1,1489,1,2023-07-18
18-07-2023_15:02:50_1997_2,1997,2,2023-07-18
18-07-2023_10:31:56_1087_3,1087,3,2023-07-18
18-07-2023_02:27:55_1031_2,1031,2,2023-07-18
18-07-2023_22:17:58_1632_1,1632,1,2023-07-18
18-07-2023_17:20:04_1232_2,1232,2,2023-07-18
18-07-2023_06:53:32_1595_1,1595,1,2023-07-18
18-07-2023_01:50:52_member_id_2,member_id,2,2023-07-18
18-07-2023_23:37:34_1884_2,1884,2,2023-07-18
18-07-2023_13:43:26_1520_3,1520,3,2023-07-18
18-07-2023_19:12:30_1346_3,1346,3,2023-07-18
18-07-2023_20:01:17_1881_2,1881,2,2023-07-18
18-07-2023_01:44:02_1289_3,1289,3,2023-07-18
18-07-2023_10:19:57_1589_2,1589,2,2023-07-18
18-07-2023_23:37:38_1923_1,1923,1,2023-07-18
18-07-2023_11:09:42_1925_3,1925,3,2023-07-18
18-07-2023_20:22:56_1675_3,1675,3,2023-07-18
18-07-2023_22:39:49_1013_1,1013,1,2023-07-18
18-07-2023_09:08:59_1923_1,1923,1,2023-07-18
18-07-2023_04:55:38_1372_2,1372,2,2023-07-18
19-07-2023_11:34:38_1277_1,1277,1,2023-07-19
19-07-2023_02:07:04_1925_1,1925,1,2023-07-19
19-07-2023_03:51:43_1506_1,1506,1,2023-07-19
19-07-2023_05:30:21_1865_3,1865,3,2023-07-19
19-07-2023_23:12:01_1298_3,1298,3,2023-07-19
19-07-2023_17:22:28_1511_3,1511,3,2023-07-19
19-07-2023_06:21:21_1333_2,1333,2,2023-07-19
19-07-2023_22:12:57_1549_3,1549,3,2023-07-19
19-07-2023_12:05:09_1632_2,1632,2,2023-07-19
19-07-2023_09:36:56_1061_1,1061,1,2023-07-19
19-07-2023_01:11:11_1540_3,1540,3,2023-07-19
19-07-2023_18:34:21_1881_3,1881,3,2023-07-19
19-07-2023_10:13:32_1087_3,1087,3,2023-07-19
19-07-2023_07:37:02_1697_3,1697,3,2023-07-19
19-07-2023_13:37:21_1282_1,1282,1,2023-07-19
19-07-2023_09:17:35_1856_3,1856,3,2023-07-19
19-07-2023_16:28:50_member_id_2,member_id,2,2023-07-19
19-07-2023_08:54:47_1967_3,1967,3,2023-07-19
19-07-2023_23:44:14_1307_2,1307,2,2023-07-19
19-07-2023_23:41:09_1973_3,1973,3,2023-07-19
19-07-2023_13:37:42_1568_2,1568,2,2023-07-19
19-07-2023_19:20:14_1074_2,1074,2,2023-07-19
19-07-2023_05:16:06_1100_1,1100,1,2023-07-19
19-07-2023_21:54:50_1697_1,1697,1,2023-07-19
19-07-2023_22:13:51_1620_1,1620,1,2023-07-19
19-07-2023_18:03:43_1292_3,1292,3,2023-07-19
19-07-2023_07:41:44_1580_2,1580,2,2023-07-19
19-07-2023_10:49:37_1632_1,1632,1,2023-07-19
19-07-2023_18:47:50_1697_3,1697,3,2023-07-19
19-07-2023_11:49:29_1310_2,1310,2,2023-07-19
19-07-2023_04:42:31_1520_3,1520,3,2023-07-19
20-07-2023_07:24:03_1385_3,1385,3,2023-07-20
20-07-2023_16:12:48_1100_2,1100,2,2023-07-20
20-07-2023_13:12:07_1684_1,1684,1,2023-07-20
20-07-2023_10:46:52_1346_2,1346,2,2023-07-20
20-07-2023_02:35:46_1366_3,1366,3,2023-07-20
20-07-2023_02:36:33_1884_2,1884,2,2023-07-20
20-07-2023_17:31:07_1997_3,1997,3,2023-07-20
20-07-2023_14:13:49_1509_2,1509,2,2023-07-20
20-07-2023_23:42:39_1031_2,1031,2,2023-07-20
20-07-2023_19:36:57_1142_3,1142,3,2023-07-20
20-07-2023_22:41:39_1792_1,1792,1,2023-07-20
20-07-2023_06:27:10_1010_1,1010,1,2023-07-20
20-07-2023_10:37:37_1100_1,1100,1,2023-07-20
20-07-2023_11:31:42_1701_3,1701,3,2023-07-20
20-07-2023_21:29:08_1366_2,1366,2,2023-07-20
20-07-2023_16:31:04_1085_3,1085,3,2023-07-20
20-07-2023_11:14:25_member_id_1,member_id,1,2023-07-20
20-07-2023_06:43:47_1335_1,1335,1,2023-07-20
20-07-2023_13:38:42_1164_2,1164,2,2023-07-20
20-07-2023_18:05:44_1452_2,1452,2,2023-07-20
20-07-2023_18:53:36_1522_2,1522,2,2023-07-20
20-07-2023_16:04:39_1898_3,1898,3,2023-07-20
20-07-2023_14:19:19_1506_3,1506,3,2023-07-20
20-07-2023_12:58:45_1164_2,1164,2,2023-07-20
20-07-2023_19:49:22_1194_1,1194,1,2023-07-20
20-07-2023_18:55:38_1798_1,1798,1,2023-07-20
20-07-2023_08:32:17_1898_2,1898,2,2023-07-20
20-07-2023_13:06:24_1385_1,1385,1,2023-07-20
20-07-2023_04:12:49_member_id_2,member_id,2,2023-07-20
20-07-2023_19:24:36_1367_3,1367,3,2023-07-20
20-07-2023_17:46:48_1798_2,1798,2,2023-07-20
20-07-2023_12:29:54_1865_1,1865,1,2023-07-20
20-07-2023_23:52:33_1881_1,1881,1,2023-07-20
20-07-2023_10:36:53_1706_1,1706,1,2023-07-20
21-07-2023_03:19:17_1361_1,1361,1,2023-07-21
21-07-2023_03:25:51_1013_3,1013,3,2023-07-21
21-07-2023_16:06:13_1074_1,1074,1,2023-07-21
21-07-2023_02:58:47_1721_2,1721,2,2023-07-21
21-07-2023_03:29:34_1272_1,1272,1,2023-07-21
21-07-2023_17:47:32_1336_3,1336,3,2023-07-21
21-07-2023_02:19:29_1030_2,1030,2,2023-07-21
21-07-2023_06:29:10_1336_1,1336,1,2023-07-21
21-07-2023_15:39:05_1031_1,1031,1,2023-07-21
21-07-2023_08:41:43_1650_3,1650,3,2023-07-21
21-07-2023_23:33:34_1928_3,1928,3,2023-07-21
21-07-2023_08:46:44_1234_3,1234,3,2023-07-21
21-07-2023_22:04:42_1997_3,1997,3,2023-07-21
21-07-2023_18:09:31_1367_2,1367,2,2023-07-21
21-07-2023_21:39:43_1402_1,1402,1,2023-07-21
21-07-2023_08:11:49_1701_3,1701,3,2023-07-21
21-07-2023_21:15:33_1540_2,1540,2,2023-07-21
21-07-2023_20:17:41_1856_1,1856,1,2023-07-21
21-07-2023_16:20:45_1923_3,1923,3,2023-07-21
21-07-2023_19:23:33_1792_1,1792,1,2023-07-21
21-07-2023_22:25:21_1967_1,1967,1,2023-07-21
21-07-2023_15:07:49_1795_3,1795,3,2023-07-21
21-07-2023_17:18:58_1928_1,1928,1,2023-07-21
21-07-2023_14:42:50_1307_2,1307,2,2023-07-21
21-07-2023_19:55:37_1489_2,1489,2,2023-07-21
21-07-2023_16:46:18_1928_1,1928,1,2023-07-21
21-07-2023_07:47:26_1942_1,1942,1,2023-07-21
21-07-2023_17:46:55_1422_1,1422,1,2023-07-21
21-07-2023_17:33:29_1865_2,1865,2,2023-07-21
21-07-2023_16:46:17_1282_3,1282,3,2023-07-21
21-07-2023_09:28:23_1013_1,1013,1,2023-07-21
21-07-2023_04:02:44_1509_3,1509,3,2023-07-21
21-07-2023_12:59:04_1706_3,1706,3,2023-07-21
21-07-2023_17:03:47_1701_2,1701,2,2023-07-21
21-07-2023_20:03:13_1513_3,1513,3,2023-07-21
21-07-2023_15:59:51_1333_1,1333,1,2023-07-21
22-07-2023_01:17:39_1361_1,1361,1,2023-07-22
22-07-2023_12:07:02_1992_1,1992,1,2023-07-22
22-07-2023_08:34:10_1625_3,1625,3,2023-07-22
22-07-2023_20:23:11_1454_3,1454,3,2023-07-22
22-07-2023_02:51:15_1625_3,1625,3,2023-07-22
22-07-2023_19:29:43_1489_2,1489,2,2023-07-22
22-07-2023_02:19:04_1406_1,1406,1,2023-07-22
22-07-2023_18:42:56_1413_1,1413,1,2023-07-22
22-07-2023_03:53:12_1307_1,1307,1,2023-07-22
22-07-2023_19:40:59_1371_1,1371,1,2023-07-22
22-07-2023_19:11:10_1142_1,1142,1,2023-07-22
22-07-2023_21:59:52_1100_1,1100,1,2023-07-22
22-07-2023_12:20:23_1795_3,1795,3,2023-07-22
22-07-2023_09:02:39_1335_2,1335,2,2023-07-22
22-07-2023_19:08:19_1701_2,1701,2,2023-07-22
22-07-2023_09:46:08_1513_1,1513,1,2023-07-22
23-07-2023_14:50:30_1100_2,1100,2,2023-07-23
23-07-2023_10:34:12_1761_1,1761,1,2023-07-23
23-07-2023_10:23:12_1371_1,1371,1,2023-07-23
23-07-2023_17:25:29_1580_1,1580,1,2023-07-23
23-07-2023_22:08:08_1513_1,1513,1,2023-07-23
23-07-2023_15:34:18_1580_2,1580,2,2023-07-23
23-07-2023_12:19:52_1792_1,1792,1,2023-07-23
23-07-2023_01:33:14_1272_1,1272,1,2023-07-23
23-07-2023_01:44:47_1061_2,1061,2,2023-07-23
23-07-2023_06:25:45_1997_3,1997,3,2023-07-23
23-07-2023_16:44:13_1489_1,1489,1,2023-07-23
23-07-2023_22:14:51_1595_2,1595,2,2023-07-23
23-07-2023_06:27:54_1452_1,1452,1,2023-07-23
