member_id,membership,reward_discount,member_discount,added_prime_discount
1072,gold,5%,10%,-
1072,gold,-,10%,-
1072,gold,10%,10%,-
1072,gold,-,10%,-
1072,gold,10%,10%,-
1072,gold,-,10%,-
1072,gold,-,10%,-
1072,gold,5%,10%,-
1072,gold,-,10%,-
1072,gold,-,10%,-
1072,gold,5%,10%,-
1072,gold,-,10%,-
1072,gold,5%,10%,-
1072,gold,-,10%,-
1072,gold,-,10%,-
1072,gold,5%,10%,-
1072,gold,-,10%,-
1072,gold,-,10%,-
1072,gold,-,10%,-
1072,gold,-,10%,-
1072,gold,-,10%,-
1072,gold,-,10%,-
1072,gold,-,10%,-
1073,gold,5%,10%,-
1073,gold,15%,10%,-
1073,gold,15%,10%,-
1073,gold,10%,10%,-
1073,gold,5%,10%,-
1073,gold,5%,10%,-
1073,gold,10%,10%,-
1073,gold,10%,10%,-
1073,gold,10%,10%,-
1073,gold,5%,10%,-
1073,gold,10%,10%,-
1073,gold,-,10%,-
1073,gold,5%,10%,-
1073,gold,10%,10%,-
1073,gold,5%,10%,-
1073,gold,5%,10%,-
1073,gold,-,10%,-
1073,gold,10%,10%,-
1073,gold,15%,10%,-
1073,gold,5%,10%,-
1073,gold,15%,10%,-
1073,gold,5%,10%,-
1073,gold,5%,10%,-
1073,gold,5%,10%,-
1073,gold,10%,10%,-
1073,gold,10%,10%,-
1073,gold,10%,10%,-
1073,gold,5%,10%,-
1073,gold,-,10%,-
1073,gold,5%,10%,-
1073,gold,10%,10%,-
1073,gold,5%,10%,-
1073,gold,10%,10%,-
1073,gold,5%,10%,-
1073,gold,5%,10%,-
1073,gold,10%,10%,-
1073,gold,5%,10%,-
1073,gold,10%,10%,-
1073,gold,5%,10%,-
1073,gold,5%,10%,-
1073,gold,-,10%,-
1073,gold,5%,10%,-
1073,gold,-,10%,-
1073,gold,5%,10%,-
1073,gold,5%,10%,-
1073,gold,-,10%,-
1073,gold,-,10%,-
1073,gold,-,10%,-
1073,gold,-,10%,-
1073,gold,-,10%,-
1073,gold,5%,10%,-
1073,gold,5%,10%,-
1073,gold,-,10%,-
1073,gold,-,10%,-
1073,gold,10%,10%,-
1073,gold,15%,10%,-
1073,gold,10%,10%,-
1073,gold,15%,10%,-
1073,gold,5%,10%,-
1073,gold,10%,10%,-
1073,gold,15%,10%,-
1073,gold,10%,10%,-
1073,gold,5%,10%,-
1073,gold,5%,10%,-
1073,gold,15%,10%,-
1073,gold,10%,10%,-
1073,gold,15%,10%,-
1073,gold,-,10%,-
1073,gold,5%,10%,-
1073,gold,-,10%,-
1073,gold,10%,10%,-
1073,gold,5%,10%,-
1073,gold,15%,10%,-
1073,gold,5%,10%,-
1073,gold,15%,10%,-
1073,gold,15%,10%,-
1073,gold,10%,10%,-
1073,gold,5%,10%,-
1073,gold,-,10%,-
1073,gold,10%,10%,-
1073,gold,10%,10%,-
1073,gold,10%,10%,-
1073,gold,10%,10%,-
1073,gold,5%,10%,-
1073,gold,5%,10%,-
1073,gold,10%,10%,-
1073,gold,15%,10%,-
1073,gold,5%,10%,-
1073,gold,10%,10%,-
1073,gold,10%,10%,-
1073,gold,10%,10%,-
1073,gold,5%,10%,-
1073,gold,5%,10%,-
1073,gold,10%,10%,-
1073,gold,-,10%,-
1073,gold,5%,10%,-
1073,gold,15%,10%,-
1073,gold,-,10%,-
1073,gold,5%,10%,-
1073,gold,10%,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,15%,10%,-
1074,gold,5%,10%,-
1074,gold,15%,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,15%,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,-,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,5%,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,10%,10%,-
1074,gold,5%,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,-,10%,-
1074,gold,5%,10%,-
1074,gold,-,10%,-
1074,gold,10%,10%,-
1074,gold,15%,10%,-
1074,gold,5%,10%,-
1074,gold,-,10%,-
1074,gold,10%,10%,-
1074,gold,5%,10%,-
1074,gold,10%,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,10%,10%,-
1074,gold,-,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,15%,10%,-
1074,gold,10%,10%,-
1074,gold,5%,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,-,10%,-
1074,gold,-,10%,-
1074,gold,5%,10%,-
1074,gold,10%,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,10%,10%,-
1074,gold,-,10%,-
1074,gold,10%,10%,-
1074,gold,-,10%,-
1074,gold,10%,10%,-
1074,gold,-,10%,-
1074,gold,5%,10%,-
1074,gold,-,10%,-
1074,gold,-,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,10%,10%,-
1074,gold,10%,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,-,10%,-
1074,gold,-,10%,-
1074,gold,5%,10%,-
1074,gold,5%,10%,-
1074,gold,-,10%,-
1074,gold,5%,10%,-
1074,gold,-,10%,-
1074,gold,-,10%,-
1074,gold,-,10%,-
1074,gold,5%,10%,-
1074,gold,-,10%,-
1074,gold,-,10%,-
1074,gold,-,10%,-
1074,gold,-,10%,-
1074,gold,-,10%,-
1074,gold,-,10%,-
1074,gold,-,10%,-
1074,gold,-,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,10%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,-,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,-,10%,-
1075,gold,-,10%,-
1075,gold,10%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,10%,10%,-
1075,gold,15%,10%,-
1075,gold,5%,10%,-
1075,gold,-,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,-,10%,-
1075,gold,-,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,-,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,-,10%,-
1075,gold,-,10%,-
1075,gold,-,10%,-
1075,gold,5%,10%,-
1075,gold,10%,10%,-
1075,gold,5%,10%,-
1075,gold,10%,10%,-
1075,gold,-,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,-,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,-,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,-,10%,-
1075,gold,5%,10%,-
1075,gold,-,10%,-
1075,gold,10%,10%,-
1075,gold,10%,10%,-
1075,gold,10%,10%,-
1075,gold,10%,10%,-
1075,gold,10%,10%,-
1075,gold,10%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,10%,10%,-
1075,gold,15%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,-,10%,-
1075,gold,15%,10%,-
1075,gold,15%,10%,-
1075,gold,10%,10%,-
1075,gold,10%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,15%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,-,10%,-
1075,gold,5%,10%,-
1075,gold,5%,10%,-
1075,gold,10%,10%,-
1075,gold,5%,10%,-
1075,gold,10%,10%,-
1075,gold,5%,10%,-
1076,gold,10%,10%,-
1076,gold,-,10%,-
1076,gold,10%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,10%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,10%,10%,-
1076,gold,5%,10%,-
1076,gold,10%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,10%,10%,-
1076,gold,5%,10%,-
1076,gold,10%,10%,-
1076,gold,15%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,10%,10%,-
1076,gold,10%,10%,-
1076,gold,5%,10%,-
1076,gold,10%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,10%,10%,-
1076,gold,-,10%,-
1076,gold,10%,10%,-
1076,gold,-,10%,-
1076,gold,10%,10%,-
1076,gold,-,10%,-
1076,gold,-,10%,-
1076,gold,10%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,10%,10%,-
1076,gold,10%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,10%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,-,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,10%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,-,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,-,10%,-
1076,gold,5%,10%,-
1076,gold,5%,10%,-
1076,gold,-,10%,-
1076,gold,5%,10%,-
1076,gold,-,10%,-
1076,gold,5%,10%,-
1076,gold,-,10%,-
1076,gold,-,10%,-
1076,gold,-,10%,-
1076,gold,5%,10%,-
1076,gold,-,10%,-
1076,gold,-,10%,-
1076,gold,-,10%,-
1076,gold,5%,10%,-
1076,gold,-,10%,-
1076,gold,5%,10%,-
1076,gold,-,10%,-
1076,gold,5%,10%,-
1076,gold,-,10%,-
1076,gold,-,10%,-
1076,gold,5%,10%,-
1076,gold,-,10%,-
1076,gold,-,10%,-
1076,gold,5%,10%,-
1076,gold,-,10%,-
1077,gold,5%,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,10%,10%,-
1077,gold,10%,10%,-
1077,gold,10%,10%,-
1077,gold,10%,10%,-
1077,gold,-,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,-,10%,-
1077,gold,-,10%,-
1077,gold,5%,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1077,gold,10%,10%,-
1077,gold,10%,10%,-
1077,gold,-,10%,-
1077,gold,-,10%,-
1077,gold,-,10%,-
1077,gold,-,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,-,10%,-
1077,gold,-,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,-,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,-,10%,-
1077,gold,-,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,10%,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1077,gold,10%,10%,-
1077,gold,15%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,15%,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,10%,10%,-
1077,gold,10%,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,10%,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1077,gold,15%,10%,-
1077,gold,10%,10%,-
1077,gold,10%,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,-,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,15%,10%,-
1077,gold,5%,10%,-
1077,gold,5%,10%,-
1077,gold,15%,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1077,gold,10%,10%,-
1077,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,10%,10%,-
1078,gold,15%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,10%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,-,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,10%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,-,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,-,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,-,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,-,10%,-
1078,gold,5%,10%,-
1078,gold,-,10%,-
1078,gold,5%,10%,-
1078,gold,-,10%,-
1078,gold,-,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,-,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,-,10%,-
1078,gold,5%,10%,-
1078,gold,10%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,5%,10%,-
1078,gold,-,10%,-
1078,gold,-,10%,-
1078,gold,-,10%,-
1078,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,10%,10%,-
1079,gold,10%,10%,-
1079,gold,-,10%,-
1079,gold,5%,10%,-
1079,gold,-,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,-,10%,-
1079,gold,5%,10%,-
1079,gold,-,10%,-
1079,gold,10%,10%,-
1079,gold,10%,10%,-
1079,gold,10%,10%,-
1079,gold,-,10%,-
1079,gold,10%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,-,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,-,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,-,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,-,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,-,10%,-
1079,gold,15%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,-,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,15%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,15%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,5%,10%,-
1079,gold,-,10%,-
1079,gold,10%,10%,-
1079,gold,10%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,5%,10%,-
1079,gold,10%,10%,-
1079,gold,10%,10%,-
1080,gold,15%,10%,-
1080,gold,15%,10%,-
1080,gold,15%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,5%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,-,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,15%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,15%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,15%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,-,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,10%,10%,-
1080,gold,15%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,5%,10%,-
1080,gold,5%,10%,-
1080,gold,5%,10%,-
1080,gold,5%,10%,-
1080,gold,5%,10%,-
1080,gold,-,10%,-
1080,gold,10%,10%,-
1080,gold,-,10%,-
1080,gold,10%,10%,-
1080,gold,15%,10%,-
1080,gold,-,10%,-
1080,gold,-,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,-,10%,-
1080,gold,5%,10%,-
1080,gold,5%,10%,-
1080,gold,5%,10%,-
1080,gold,-,10%,-
1080,gold,-,10%,-
1080,gold,5%,10%,-
1080,gold,5%,10%,-
1080,gold,5%,10%,-
1080,gold,-,10%,-
1080,gold,15%,10%,-
1080,gold,10%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,5%,10%,-
1080,gold,5%,10%,-
1080,gold,-,10%,-
1080,gold,5%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,5%,10%,-
1080,gold,5%,10%,-
1080,gold,10%,10%,-
1080,gold,5%,10%,-
1080,gold,-,10%,-
1080,gold,-,10%,-
1080,gold,5%,10%,-
1080,gold,-,10%,-
1080,gold,-,10%,-
1080,gold,-,10%,-
1081,gold,5%,10%,-
1081,gold,-,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,10%,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,10%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,-,10%,-
1081,gold,-,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,-,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,-,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,-,10%,-
1081,gold,-,10%,-
1081,gold,5%,10%,-
1081,gold,-,10%,-
1081,gold,10%,10%,-
1081,gold,-,10%,-
1081,gold,-,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,15%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,5%,10%,-
1081,gold,15%,10%,-
1081,gold,10%,10%,-
1081,gold,5%,10%,-
1081,gold,-,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,10%,10%,-
1081,gold,10%,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,-,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,10%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,15%,10%,-
1081,gold,-,10%,-
1081,gold,10%,10%,-
1081,gold,10%,10%,-
1081,gold,5%,10%,-
1081,gold,5%,10%,-
1081,gold,10%,10%,-
1081,gold,5%,10%,-
1081,gold,-,10%,-
1082,silver,-,5%,-
1082,silver,5%,5%,-
1082,silver,5%,5%,-
1082,silver,5%,5%,-
1082,silver,5%,5%,-
1082,silver,-,5%,-
1082,silver,5%,5%,-
1082,silver,10%,5%,-
1082,silver,-,5%,-
1082,silver,5%,5%,-
1082,silver,10%,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,10%,5%,-
1082,silver,15%,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,5%,5%,-
1082,silver,10%,5%,-
1082,silver,15%,5%,-
1082,silver,10%,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,10%,5%,-
1082,silver,10%,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,-,5%,-
1082,silver,10%,5%,-
1082,silver,10%,5%,-
1082,silver,-,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,-,5%,-
1082,silver,5%,5%,-
1082,silver,-,5%,-
1082,silver,5%,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,5%,5%,-
1082,silver,5%,5%,-
1082,silver,10%,5%,-
1082,silver,-,5%,-
1082,silver,5%,5%,-
1082,silver,-,5%,-
1082,silver,-,5%,-
1082,silver,-,5%,-
1082,silver,5%,5%,-
1082,silver,5%,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,5%,5%,-
1082,silver,5%,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,10%,5%,-
1082,silver,-,5%,-
1082,silver,-,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,-,5%,-
1082,silver,5%,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,-,5%,-
1082,silver,10%,5%,-
1082,silver,-,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,5%,5%,-
1082,silver,15%,5%,-
1082,silver,5%,5%,-
1082,silver,-,5%,-
1082,silver,-,5%,-
1082,silver,5%,5%,-
1082,silver,5%,5%,-
1082,silver,5%,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,5%,5%,-
1082,silver,-,5%,-
1082,silver,-,5%,-
1082,silver,10%,5%,-
1082,silver,5%,5%,-
1082,silver,-,5%,-
1082,silver,-,5%,-
1082,silver,-,5%,-
1082,silver,5%,5%,-
1082,silver,5%,5%,-
